pitch_type,release_speed,release_pos_x,release_pos_z,pfx_x,pfx_z,plate_x,plate_z,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,effective_speed,release_spin_rate,release_extension,release_pos_y,spin_axis,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in
SI,93.1,1.75,5.81,1.15,1.1,-0.61,0.09,-8.455332575155737,-134.97493654968684,-11.144017232084712,15.924602230410736,29.31504183049009,-16.411208309630002,3.38,1.53,91.8,2109.0,5.7,54.77,129.0,1.55,1.15,-1.15
SI,92.0,2.09,5.74,1.12,1.3,-0.43,2.11,-8.68533387485513,-133.6333288810033,-6.094084457825089,15.283295042727442,28.7347434571441,-15.45536687559844,3.36,1.53,90.9,2157.0,5.7,54.8,130.0,1.4,1.12,-1.12
SL,90.0,1.54,5.7,-0.09,0.34,-0.03,1.93,-3.667300581245365,-131.243055424653,-4.253250483034011,-0.5120326122754696,20.377702818802515,-27.68778961096517,3.47,1.59,90.2,2204.0,5.7,54.76,166.0,2.41,-0.09,0.09
FF,93.8,1.56,5.57,0.85,0.81,-1.29,2.65,-9.11022554968796,-136.55956928356562,-3.692962571546281,12.441684368307875,23.93889374963532,-21.35679219407664,3.47,1.59,93.3,2124.0,5.5,55.0,127.0,1.73,0.85,-0.85
SL,88.3,1.59,5.65,-0.15,0.42,-0.22,1.07,-4.0806787503357205,-128.6666976615267,-6.041323718641364,-0.9775513185204224,20.900532433400507,-26.591430026026625,3.47,1.59,88.5,2237.0,5.9,54.63,170.0,2.44,-0.15,0.15
SL,88.5,1.57,5.63,-0.15,0.39,0.17,2.04,-3.088353444687763,-129.05063772124834,-3.597450566279728,-1.1760889402864374,22.44456907637127,-27.325205781331903,3.56,1.71,88.2,2194.0,5.6,54.85,154.0,2.47,-0.15,0.15
SL,86.4,1.58,5.65,-0.21,0.16,-1.17,2.77,-6.05540923933138,-125.91236313481012,-1.155445316695894,-1.4281940649563285,18.505398251907927,-30.37329802043492,3.49,1.6,86.4,2236.0,5.6,54.89,186.0,2.81,-0.21,-0.21
SL,88.0,1.65,5.55,-0.18,0.12,-0.43,2.05,-4.680102405143386,-128.35061661194672,-2.787493036151448,-1.2729826213637423,20.153330150877792,-30.56215125146733,3.49,1.6,88.9,2266.0,6.2,54.32,190.0,2.75,-0.18,-0.18
FF,92.8,1.68,5.48,0.81,1.04,-1.32,1.5,-9.321398152540263,-134.87231627865984,-6.688460775559696,11.689560689879814,23.85433189773917,-18.220282246500798,3.58,1.69,92.5,2244.0,5.7,54.76,128.0,1.57,0.81,0.81
SL,86.8,1.66,5.58,-0.09,0.67,0.07,2.43,-3.5911462878365383,-126.48889773265644,-2.830358852951377,-0.3626734552713718,21.51639810273458,-24.58568927406486,3.58,1.68,86.7,2278.0,5.8,54.74,169.0,2.31,-0.09,-0.09
FF,93.9,1.64,5.53,0.8,0.87,-1.07,2.95,-8.687453714441244,-136.66762862300095,-2.9863539448556167,11.672645101962592,23.56185221506166,-20.712719577703226,3.58,1.68,93.7,2171.0,5.7,54.84,126.0,1.67,0.8,0.8
SL,86.2,1.61,5.57,-0.24,0.56,-0.33,2.58,-4.093875072167882,-125.68827626360824,-2.118179718356633,-1.788468789607514,22.324502886979225,-25.999020923137717,3.41,1.56,86.1,2159.0,5.8,54.68,174.0,2.47,-0.24,0.24
SL,87.1,1.61,5.53,-0.15,0.2,0.35,3.14,-2.672654389307033,-127.08192764202865,-0.1940569577460624,-1.294442771476213,18.63607838406219,-30.10523539242792,3.41,1.56,87.2,2207.0,5.6,54.9,190.0,2.72,-0.15,0.15
FF,95.1,1.5,5.59,0.85,0.85,0.86,2.74,-3.5548952869037955,-138.6649586809763,-3.814705769205064,11.81497660974875,23.859073337325352,-20.53865428513214,3.14,1.5,94.9,2117.0,5.6,54.93,129.0,1.62,0.85,-0.85
SL,87.6,1.53,5.59,-0.21,0.42,-1.9,0.71,-7.802280851294246,-127.46159523067568,-6.660119957215003,-1.0875705121381367,19.47964791807078,-26.56422102866468,3.19,1.56,87.9,2310.0,5.9,54.57,182.0,2.49,-0.21,0.21
FF,94.1,1.58,5.53,0.66,1.0,-1.48,2.36,-9.277349779743886,-136.95708413001935,-4.814625274016296,10.01855955853562,22.818777623997743,-18.643121889646395,3.41,1.56,93.9,2211.0,5.6,54.86,128.0,1.52,0.66,-0.66
SL,88.1,1.51,5.58,-0.16,0.38,-1.71,1.9,-7.446134365803122,-128.33342880839234,-3.7633976821205057,-0.6166575991156897,20.2547237185353,-27.43910955184342,3.32,1.5,88.5,2251.0,6.0,54.51,162.0,2.49,-0.16,0.16
FF,93.1,1.66,5.61,0.89,0.96,-0.02,2.5,-6.221464599728496,-135.65925987124433,-4.40710578300202,12.20241762715114,23.84123142608581,-19.506508612558925,3.41,1.56,93.3,2166.0,5.9,54.61,132.0,1.62,0.89,-0.89
FF,94.9,1.56,5.55,0.94,1.03,0.5,3.4,-4.811764326399929,-138.34968465465815,-2.363807544465908,13.065049203395336,25.038599225839096,-18.52204521053677,3.55,1.63,94.8,2095.0,5.7,54.81,128.0,1.46,0.94,-0.94
FF,94.9,1.64,5.63,0.94,0.88,-0.88,1.64,-8.619520425223739,-138.09877356059346,-6.811513321526349,13.783833801068052,24.27877426218464,-19.61716478257802,3.55,1.63,94.9,2018.0,5.8,54.68,132.0,1.61,0.94,-0.94
CH,87.1,1.75,5.46,0.79,0.8,0.43,1.2,-4.734855293844928,-126.90310750936918,-5.777972322183346,9.438315122025658,20.688299128093,-22.553254861782044,3.71,1.74,86.9,1881.0,5.7,54.85,133.0,2.14,0.79,-0.79
SL,88.1,1.66,5.55,-0.33,0.42,-1.26,1.85,-6.391071922992798,-128.36301198381827,-3.861731074945103,-2.597130549433356,22.515059775565813,-26.94583938334778,3.55,1.63,88.5,2222.0,6.1,54.35,164.0,2.47,-0.33,0.33
FF,95.0,1.66,5.67,1.02,0.9,0.43,2.52,-5.428472617755848,-138.45467810622026,-4.665245017799572,14.317706431689908,24.942868218703463,-19.787628156034238,3.55,1.63,94.6,2283.0,5.5,54.97,130.0,1.58,1.02,-1.02
FF,92.6,1.76,5.44,0.95,0.93,-1.19,2.95,-9.497504862918747,-134.76514242473752,-2.6882813563518377,13.41615110774017,23.26204565310004,-20.312770079461394,3.87,1.77,92.3,2273.0,5.6,54.86,125.0,1.68,0.95,-0.95
CH,86.0,1.68,5.57,0.53,1.0,-0.23,1.8,-5.534896570144426,-125.31359168507116,-4.793571626085859,6.596613212066351,20.78220780912767,-20.856734109129885,3.82,1.71,85.9,1893.0,5.8,54.74,134.0,2.03,0.53,-0.53
FF,93.0,1.7,5.72,0.92,1.04,0.86,2.24,-4.111581969920144,-135.43358350839566,-5.46243732786912,12.17015087222519,24.52739985507111,-18.37229679735928,3.69,1.8,92.6,2331.0,5.6,54.87,134.0,1.55,0.92,-0.92
FF,93.8,1.77,5.63,0.66,1.26,-0.47,3.07,-7.174888979260076,-136.58250631180496,-3.751298552336938,9.645817572138249,23.97994837338902,-15.699301520264664,3.47,1.59,93.6,2178.0,5.7,54.81,133.0,1.29,0.66,-0.66
FF,93.0,1.68,5.51,0.84,0.88,-1.72,2.92,-10.447321119434386,-135.3078780602534,-2.915662198657702,12.221788570343591,22.403356409570044,-20.830637770909437,3.58,1.74,93.0,2084.0,5.8,54.74,134.0,1.71,0.84,-0.84
SL,86.8,1.69,5.5,-0.21,0.5,0.55,2.45,-2.29538942654346,-126.6268505598709,-2.2708777841223453,-1.9079585580961516,20.874779455311707,-26.54527472640446,3.47,1.59,86.7,2178.0,5.6,54.86,156.0,2.47,-0.21,-0.21
SL,87.0,1.74,5.62,-0.23,0.5,1.69,2.83,0.352530486472783,-126.86929772405364,-1.6636331996212883,-2.6146341084378766,20.635719331167884,-26.57186565685512,3.5,1.69,87.0,2165.0,5.7,54.79,174.0,2.45,-0.23,-0.23
FF,92.8,1.82,5.58,0.85,1.11,-0.7,4.35,-8.212262859867295,-135.07468899218262,0.125872640506189,12.039302070810905,24.16379337354429,-18.57037355910496,3.56,1.66,92.4,2125.0,5.7,54.84,130.0,1.49,0.85,0.85
FF,93.2,1.61,5.73,1.07,0.93,-0.16,2.52,-6.797135765327424,-135.60974527893327,-4.56382838205676,14.589847645587415,25.03869232581937,-19.844154917532823,3.47,1.59,92.6,2168.0,5.6,54.92,131.0,1.66,1.07,1.07
FF,91.4,1.86,5.42,1.09,0.67,-0.84,2.02,-9.011855183961584,-132.93073839139834,-4.1862266023276415,14.672138740609128,24.06797960198973,-23.507833750913765,3.48,1.64,91.0,1900.0,5.7,54.78,125.0,2.03,1.09,1.09
SL,84.6,1.81,5.59,0.01,0.53,-1.58,0.62,-7.803272749027784,-123.04821028908748,-6.3762016010160165,1.2755870053822391,19.129796844106043,-25.817603406387644,3.58,1.63,84.4,2308.0,5.7,54.8,159.0,2.6,0.01,0.01
FF,92.6,1.66,5.44,0.99,0.74,-0.46,2.44,-7.505418925328039,-134.90101826535783,-3.6088051512892103,13.525140062636332,22.39792008044445,-22.49464275078449,3.47,1.59,92.9,2180.0,5.9,54.63,123.0,1.86,0.99,-0.99
FF,92.6,1.82,5.61,0.92,0.95,0.9,2.22,-4.303049887028767,-134.93787642329357,-5.020523677091149,12.108802884135462,22.77655597337841,-19.66092998175321,3.46,1.69,92.5,2256.0,5.6,54.85,130.0,1.65,0.92,-0.92
SL,86.2,1.77,5.6,-0.05,0.46,-0.56,1.4,-5.401939935476223,-125.65146797765972,-4.80197914996736,0.3517187038713304,19.841156834905384,-26.666119159500425,3.49,1.6,86.5,2247.0,5.9,54.59,180.0,2.55,-0.05,-0.05
FF,93.7,1.73,5.67,0.8,1.1,0.01,2.24,-6.107217961493897,-136.4870752966233,-5.607598143174814,11.156748769732951,23.64296799321783,-17.333576968096693,3.69,1.71,93.3,2214.0,5.6,54.95,135.0,1.44,0.8,0.8
FF,90.9,1.83,5.47,0.82,1.13,-0.54,2.16,-7.625177154785434,-132.3014514923426,-4.85820105951797,11.148937756880311,23.32372312845311,-18.038219956373847,3.47,1.59,90.6,2115.0,5.7,54.78,134.0,1.59,0.82,-0.82
FF,88.7,1.88,5.55,1.0,1.04,-1.74,2.43,-10.782636228361474,-128.94042519549086,-3.7921173591208297,13.148523741229798,21.220514035120463,-19.881504937973045,3.56,1.79,88.2,2164.0,5.6,54.92,131.0,1.81,1.0,-1.0
SL,82.8,1.92,5.58,0.19,0.52,1.88,3.4,-0.4508498652382251,-120.79583993071496,0.3152740491617352,1.9908657546370887,18.408615242425714,-27.2035807319194,3.53,1.71,82.3,2196.0,5.3,55.17,152.0,2.73,0.19,-0.19
SL,83.7,1.75,5.77,-0.31,0.42,0.54,2.36,-2.172853654859014,-122.11265810144594,-2.412587208446021,-2.840616771778949,18.826492705650395,-27.670210533127676,3.49,1.6,83.6,2183.0,5.6,54.91,146.0,2.76,-0.31,-0.31
SL,82.4,1.83,5.57,-0.21,0.35,-0.55,1.84,-4.933162057008475,-120.03334588792312,-2.664424882114366,-1.1090301500792004,21.928300894223792,-28.43983893868529,3.56,1.71,81.5,2153.0,5.5,55.01,191.0,2.98,-0.21,-0.21
FF,91.2,1.83,5.47,0.9,0.81,-1.54,1.7,-10.249002937521766,-132.51972858734496,-5.382244164837705,12.516046867468734,21.83315979441445,-21.68895919277443,3.66,1.69,90.7,1894.0,5.6,54.93,127.0,1.89,0.9,0.9
FF,91.9,1.78,5.54,1.1,0.88,-0.18,1.78,-7.258457601022291,-133.67334842098887,-5.612680834513079,14.715075220810608,25.024308233314475,-20.59153688659442,3.58,1.68,91.2,2168.0,5.6,54.88,130.0,1.79,1.1,1.1
FF,91.2,1.84,5.54,1.03,1.0,0.0,2.91,-6.733421387961406,-132.74526717654865,-2.910287370752952,13.581031620352125,24.40450010210788,-19.90483805992968,3.84,1.74,90.5,2091.0,5.5,54.98,123.0,1.71,1.03,1.03
FF,89.8,1.83,5.65,1.05,1.05,-1.05,3.32,-9.22278761665143,-130.54895349029735,-2.0371193702884947,13.796496847771262,23.662014893594016,-19.87052699414714,3.79,1.77,89.1,2129.0,5.6,54.9,124.0,1.75,1.05,1.05
FF,88.0,2.06,5.53,1.19,0.9,0.98,2.91,-4.9950920294229375,-128.2049498614398,-2.1847451882625286,14.147878075241596,23.101659016887368,-21.936457987230654,3.79,1.84,87.2,2023.0,5.4,55.06,124.0,2.01,1.19,1.19
SI,92.5,1.87,5.35,1.4,1.18,-0.26,1.85,-8.3749975876251,-134.40772241047011,-5.599410084203295,18.84803488320378,30.17915187745464,-16.78652633731068,3.35,1.68,91.2,2100.0,5.7,54.81,126.0,1.5,1.4,-1.4
CH,85.1,1.81,5.47,1.2,1.13,0.68,2.06,-4.972357584539339,-123.76702910288998,-3.8393998062896215,13.28657275309215,27.035226592883028,-19.998895119436057,3.58,1.68,83.7,1550.0,5.6,54.91,128.0,2.04,1.2,-1.2
CH,86.1,1.77,5.51,1.35,0.91,1.35,3.01,-3.7191713985273096,-125.3369465688013,-1.4600780920015906,14.985574645274342,27.72427897193067,-22.60965810028483,3.35,1.68,85.0,1606.0,5.8,54.73,126.0,2.19,1.35,-1.35
SL,83.3,1.74,5.56,-0.01,0.52,-1.34,1.31,-6.982264407133694,-121.17522643879276,-4.318943072967952,1.237033264479099,22.95664838899288,-26.418033615085527,3.33,1.68,82.6,2188.0,5.8,54.7,161.0,2.76,-0.01,0.01
SI,90.2,1.76,5.38,1.48,1.32,-1.87,1.93,-12.012704680571286,-130.63361937334545,-5.279138871459796,19.579926049611,30.03183296305619,-16.114734844309712,3.35,1.68,88.8,2180.0,5.9,54.59,128.0,1.53,1.48,-1.48
SL,83.5,1.84,5.59,-0.04,0.81,0.65,2.07,-2.631030843895548,-121.58510917534332,-3.230731480520862,0.1435274520954203,23.62920864530984,-23.75873243723248,3.36,1.68,82.5,2197.0,5.6,54.93,174.0,2.46,-0.04,0.04
FF,93.8,1.62,5.58,1.07,1.43,0.04,1.76,-6.3794822948863015,-136.2440015700532,-7.153418491007979,14.749320251340798,32.31287226580164,-12.952639464122628,3.41,1.56,92.4,2063.0,5.7,54.77,131.0,1.19,1.07,-1.07
CH,86.7,1.72,5.42,1.41,0.93,1.44,1.99,-3.490964708541917,-126.1680445914028,-3.808816152678212,15.693748332403205,27.965214674828605,-21.686556914913275,3.28,1.56,85.3,1644.0,5.6,54.92,131.0,2.12,1.41,-1.41
CH,86.2,1.79,5.44,0.96,1.06,-0.27,2.44,-6.792603716424872,-125.32454607265528,-2.9973629404711546,11.536272150160642,25.516593061582217,-20.628537578922344,3.41,1.56,85.3,1646.0,5.7,54.76,128.0,2.02,0.96,-0.96
FF,92.3,1.77,5.52,1.19,1.22,-1.01,2.27,-9.542108614110049,-134.05858041719654,-5.046651670103205,16.353969367422167,28.271282386548584,-16.480089153176724,3.3,1.56,91.3,2123.0,5.7,54.76,122.0,1.46,1.19,-1.19
FF,92.3,1.79,5.46,1.16,1.2,0.52,1.93,-5.673608689548642,-134.19346616221904,-5.69812622994213,15.211687361472288,29.390729249176808,-16.673258676383906,3.3,1.5,91.2,2073.0,5.7,54.79,128.0,1.49,1.16,-1.16
FF,91.6,1.89,5.41,1.1,1.29,0.08,1.69,-6.884037422318424,-133.18559146990287,-6.256245408147795,14.6142526246371,27.935621644207995,-15.648854965749926,3.4,1.67,90.7,1993.0,5.7,54.77,123.0,1.43,1.1,-1.1
FF,90.7,1.76,5.61,1.19,1.15,1.13,2.54,-4.057431123916491,-131.99472919671214,-4.168401033377856,14.784984021728247,28.200691579776755,-18.004573183822348,3.35,1.65,89.5,1993.0,5.5,54.97,129.0,1.62,1.19,-1.19
SL,82.2,2.07,5.6,-0.18,0.51,1.25,2.71,-1.489421703980421,-119.7433205888426,-1.014691419306106,-1.489461107640892,22.47431566238009,-27.283355385720768,3.39,1.63,81.2,2110.0,5.5,55.01,177.0,2.85,-0.18,0.18
FF,92.6,1.73,5.52,1.27,1.11,-0.68,2.67,-8.831693419849021,-134.5766495039121,-3.853745339810392,17.319558465798185,28.821680928589537,-17.982590165730443,3.3,1.5,91.7,2056.0,5.8,54.7,127.0,1.55,1.27,1.27
SL,86.6,1.65,5.6,-0.21,0.28,-0.76,3.05,-5.265853866668207,-126.18296018760276,-0.5476518354941187,-1.2922132992929838,23.087184495668847,-29.27563720310751,3.3,1.5,85.9,2132.0,5.6,54.93,192.0,2.73,-0.21,-0.21
SL,88.8,1.7,5.69,-0.19,0.3,0.04,2.72,-3.632298537293089,-129.32954649795332,-1.8413571413658476,-1.3843720364088117,26.991537113124547,-28.68077018609249,3.3,1.5,88.0,2265.0,5.7,54.75,194.0,2.59,-0.19,-0.19
FF,93.5,1.77,5.55,1.1,1.3,-0.21,2.84,-7.421911955446701,-135.98568374142906,-4.075850881528913,15.26114626498808,29.955660192679456,-15.27660172357176,3.3,1.5,92.4,2190.0,5.7,54.82,125.0,1.31,1.1,1.1
SL,87.5,1.88,5.54,-0.1,0.51,-0.36,2.78,-5.133241635238623,-127.42144728299286,-1.6098235520494677,-0.1094453206680738,24.446035028440523,-26.45780317829104,2.94,1.39,86.9,2209.0,5.7,54.75,157.0,2.44,-0.1,-0.1
SL,87.3,1.73,5.69,-0.28,0.95,-0.42,2.97,-4.552996437178234,-127.22606040725216,-2.4133586912639786,-2.128962430754455,24.506551115610648,-21.492264460668903,3.29,1.49,86.9,2355.0,5.8,54.72,173.0,2.01,-0.28,0.28
SL,85.0,1.65,5.52,-0.33,0.49,-0.62,1.64,-4.619607469353,-123.80167523227374,-3.804937681325197,-2.606121050218397,22.1514071798574,-26.618481779302986,3.32,1.73,84.7,2312.0,5.8,54.7,185.0,2.63,-0.33,0.33
FF,93.4,1.73,5.45,0.99,1.48,-1.49,1.94,-10.370457899194149,-135.48436349749232,-6.438121740362163,14.579362299194502,30.892793131213462,-12.674599246320035,3.25,1.57,92.4,2139.0,6.0,54.55,129.0,1.16,0.99,-0.99
SL,86.3,1.79,5.66,0.16,0.65,0.02,2.71,-4.480529089856226,-125.6839090922976,-2.1164060428765428,2.5416237374935373,24.999749897210798,-25.0440194097232,3.37,1.53,85.5,2192.0,5.7,54.81,178.0,2.4,0.16,-0.16
CH,85.1,1.85,5.48,1.08,1.25,0.73,2.73,-4.718756886244896,-123.83262926532883,-2.59264563187281,12.037762399698837,25.499234884774022,-19.008435993186037,3.55,1.63,83.9,1640.0,5.6,54.9,132.0,1.9,1.08,-1.08
SL,85.6,1.79,5.35,-0.53,0.56,-1.67,0.81,-7.035875890980647,-124.4280346090122,-5.519897256768269,-4.102888213253686,24.59058256514116,-25.47174428435989,3.38,1.59,84.9,2163.0,5.9,54.65,166.0,2.56,-0.53,0.53
FF,93.9,1.71,5.44,1.18,0.98,0.47,2.24,-5.746428600230367,-136.6072956750466,-4.693887741127902,16.05749953313512,30.81989938057484,-19.01508991114888,3.47,1.59,92.9,1973.0,5.8,54.72,128.0,1.61,1.18,-1.18
FF,93.1,1.76,5.53,0.93,1.2,0.22,3.81,-5.934147712434397,-135.58635229224308,-1.2951653532615053,12.806089364255886,28.53933449500621,-17.242905132391346,3.44,1.63,92.4,1877.0,5.7,54.78,128.0,1.42,0.93,-0.93
SL,87.6,1.61,5.58,-0.35,0.19,-1.13,0.32,-5.812796145355329,-127.45798076794192,-6.935649884714997,-2.741083895188992,24.627327438199064,-28.92981856490327,3.4,1.62,86.9,2220.0,5.7,54.8,192.0,2.77,-0.35,0.35
CH,85.6,1.88,5.44,1.15,1.18,0.14,1.22,-6.36588599439702,-124.44776987757125,-5.992942758959312,13.206889071078896,24.79061183409004,-18.905695137535727,3.42,1.59,84.8,1744.0,5.8,54.71,132.0,1.94,1.15,-1.15
SL,86.4,1.76,5.66,-0.04,0.37,-0.85,2.53,-6.079075544809895,-125.81221506410404,-2.081127538352817,0.6814019761420033,21.993002700932536,-27.97245620629513,3.49,1.6,86.1,2164.0,5.7,54.77,177.0,2.64,-0.04,-0.04
FF,92.9,1.74,5.52,1.02,1.12,-0.71,2.37,-8.408782389190383,-135.06944430618782,-4.7062063189033605,14.358205616053564,28.84286877864104,-17.549290279671045,3.49,1.6,91.9,2067.0,5.7,54.83,126.0,1.52,1.02,1.02
FF,93.9,1.6,5.63,1.15,1.31,-1.57,1.88,-10.597216457145423,-136.22603004279273,-6.779833141937588,16.618364339103373,29.677583879488303,-14.527290345134505,3.53,1.7,92.6,2156.0,5.7,54.81,131.0,1.29,1.15,1.15
SL,85.8,1.85,5.62,-0.32,0.89,-0.45,0.67,-4.77198990370156,-124.76344499100206,-7.229194529376658,-2.4288507612202315,23.04940107464766,-21.65944960737316,3.6,1.71,85.4,2159.0,5.9,54.61,164.0,2.19,-0.32,-0.32
SL,87.0,1.76,5.52,-0.14,0.5,-0.56,2.28,-5.219445024004783,-126.62702922860252,-2.6482616194026467,-0.5192179492192615,24.104928281962994,-26.40554089806236,3.58,1.68,86.5,2175.0,5.8,54.72,162.0,2.49,-0.14,0.14
FF,92.9,1.79,5.66,1.15,1.3,-0.5,4.04,-8.266006396106286,-135.0681163103833,-1.19894929955148,15.848025566682944,28.956514228194,-16.226008376504662,3.42,1.68,91.9,2115.0,5.7,54.81,125.0,1.35,1.15,-1.15
CH,86.5,1.76,5.54,1.13,1.12,0.8,2.97,-4.542788355344039,-125.90899265225391,-2.177488631156635,12.97833251039226,26.381836023624288,-20.01794132995446,3.43,1.68,85.4,1686.0,5.6,54.86,134.0,1.93,1.13,-1.13
FF,92.0,1.82,5.84,0.98,1.49,2.37,2.79,-0.7355989022336402,-133.95441226451592,-5.060391591119116,11.997498022443272,29.68373630370615,-13.36134589837271,3.44,1.75,90.7,2177.0,5.5,54.97,132.0,1.21,0.98,-0.98
SI,95.9,1.64,5.6,1.36,1.13,-0.49,2.32,-8.586586551474804,-139.29284739464234,-5.569730296311342,19.650262020794017,30.999348778881416,-16.304635353690312,3.41,1.56,94.9,2167.0,5.8,54.74,129.0,1.35,1.36,-1.36
SL,86.4,1.94,5.56,-0.28,0.45,-0.54,1.98,-5.297451964754889,-125.84084149281271,-3.2793116980135144,-2.061993638381102,23.224217800862327,-26.969230858741437,3.41,1.56,86.0,2275.0,5.8,54.74,169.0,2.58,-0.28,0.28
SL,87.8,1.63,5.66,0.08,0.39,-0.53,1.97,-5.336467042066481,-127.8183079141702,-3.652762824016544,1.869027668265744,24.218451587945797,-27.35457551534436,3.51,1.69,87.5,2297.0,5.9,54.6,186.0,2.54,0.08,-0.08
FF,94.3,1.63,5.7,1.13,1.25,0.47,3.66,-5.471612238087274,-137.25993240460298,-2.343917162134088,15.54632380149614,32.43004259350541,-16.11742560759734,3.41,1.56,92.9,2131.0,5.6,54.88,131.0,1.33,1.13,-1.13
FF,94.6,1.8,5.63,1.2,1.37,0.28,2.8,-6.569885624942649,-137.54956693340654,-4.692528580866345,16.63982988967827,31.33517056435037,-13.992639695358571,3.65,1.79,93.6,2088.0,5.8,54.71,127.0,1.19,1.2,-1.2
FF,94.1,1.79,5.47,1.2,1.1,0.07,2.77,-7.047481528206525,-136.90268223148152,-3.730723369881264,16.611309258949706,28.79180942584644,-17.63743048664343,3.3,1.5,93.3,1999.0,5.7,54.75,126.0,1.46,1.2,1.2
SL,87.2,1.78,5.59,-0.29,0.39,-0.33,4.29,-4.430134381940709,-127.0220707987576,2.1367008156395317,-2.284402261596441,23.672145133930734,-28.556905836115277,2.98,1.43,86.6,2266.0,5.6,54.86,202.0,2.58,-0.29,-0.29
FF,93.5,1.71,5.68,1.24,1.21,-0.06,3.61,-7.192140842029288,-136.00574883747475,-2.209761161908559,16.958405266755108,30.927851046346618,-16.910876315451436,3.3,1.5,92.2,2043.0,5.6,54.89,127.0,1.41,1.24,1.24
SI,93.3,1.69,5.65,1.33,1.06,-1.23,2.43,-10.272783007357628,-135.38316904047903,-4.733525042815213,18.70281637309441,31.419383073612277,-18.210781461536435,2.95,1.37,91.8,2094.0,5.7,54.84,125.0,1.58,1.33,1.33
FF,92.2,1.79,5.57,1.18,1.27,0.45,3.99,-5.869119895513838,-134.1605367932804,-0.900568602256746,15.49694364974679,31.293425905397203,-16.99845561009967,2.98,1.39,90.6,2020.0,5.5,55.02,126.0,1.43,1.18,1.18
FF,92.5,1.66,5.84,1.21,1.12,-0.68,2.46,-8.490707707573044,-134.3911007351846,-5.166273897789536,16.522505775646298,28.57532101836141,-17.658942333680944,2.99,1.4,91.2,1939.0,5.6,54.95,129.0,1.55,1.21,1.21
FF,91.6,1.81,5.74,1.24,0.9,-0.1,2.91,-7.418199189843417,-133.18137120009757,-3.195504223807456,16.402490427217455,28.53626051694396,-20.97963323535916,3.01,1.46,90.4,1819.0,5.6,54.88,125.0,1.82,1.24,1.24
CH,89.1,1.78,5.6,0.54,1.11,0.2,2.63,-4.955572498197487,-129.6600480561128,-3.506067847153556,7.121755033919305,29.30641790072888,-19.15800788193568,3.29,1.49,87.7,1734.0,5.6,54.89,137.0,1.78,0.54,-0.54
FF,95.1,1.62,5.83,1.12,0.91,0.56,1.21,-5.2331062015732615,-138.1584302152413,-8.381251526865118,15.455367280680765,31.478149353155,-18.820151889832577,3.37,1.69,94.0,2071.0,5.8,54.72,134.0,1.62,1.12,-1.12
FF,94.1,1.49,5.85,0.49,1.56,-0.07,2.88,-5.051804075173816,-136.864679759156,-5.344813808701328,7.281353570412334,31.81320104790821,-11.65719695543974,3.37,1.53,92.7,2120.0,5.6,54.89,135.0,1.03,0.49,-0.49
FF,93.4,1.62,5.62,0.72,1.46,-1.2,2.59,-8.746833132021944,-135.73395592454344,-5.200043165956821,10.75790930697232,29.589299174152,-13.190205795300622,3.51,1.66,92.4,2138.0,5.8,54.73,127.0,1.16,0.72,-0.72
SL,87.0,1.72,5.69,-0.05,0.51,0.01,1.16,-3.942637070723836,-126.64527209020694,-5.749114675619722,0.1595687547818643,23.21354969373621,-25.80636339045341,3.37,1.53,86.4,2100.0,5.6,54.86,166.0,2.48,-0.05,0.05
FF,94.2,1.66,5.63,1.18,1.24,0.13,2.34,-6.490357161033239,-136.98424202448066,-5.5146372442361296,16.281312234434953,30.090397134368445,-15.581390359472024,3.55,1.63,93.1,2148.0,5.7,54.83,129.0,1.34,1.18,-1.18
SL,86.8,1.64,5.71,-0.09,0.37,-1.41,1.69,-7.032865640217021,-126.32112292379216,-4.190134001574822,0.3629575464068642,24.11713932654934,-27.5947812348961,3.62,1.68,86.2,2219.0,5.8,54.73,178.0,2.64,-0.09,0.09
FF,92.2,1.8,5.68,1.01,1.08,0.65,3.08,-5.049828761641443,-134.19155396141556,-3.1035069227943746,13.32422709401432,28.732291816994483,-18.656829881313225,3.55,1.63,91.0,2003.0,5.5,54.96,128.0,1.6,1.01,-1.01
SL,84.3,1.6,5.73,-0.43,0.49,-1.34,0.75,-5.9280458162880025,-122.66143593226693,-6.157583796716975,-3.226575334434057,22.9002391415366,-26.240118634959376,3.65,1.63,83.9,2204.0,5.9,54.6,184.0,2.7,-0.43,0.43
FF,93.3,1.74,5.91,1.26,1.19,2.07,2.98,-1.8922811557643804,-135.82167041294542,-4.349255856219255,16.040534276479644,30.47724694374825,-16.666701441747446,3.65,1.74,92.0,2051.0,5.5,54.99,133.0,1.43,1.26,-1.26
FF,90.9,1.83,5.83,1.06,1.4,0.6,2.48,-5.256345404633647,-132.23334481676866,-5.414841141629552,13.519098308054335,27.84139985278809,-14.788011839178866,3.59,1.74,89.5,2035.0,5.4,55.08,131.0,1.36,1.06,-1.06
SL,86.1,1.84,5.64,-0.21,0.32,0.64,2.62,-2.4080500851012787,-125.44115395784526,-1.6275960176099225,-1.7297297076096505,23.487600775738336,-28.687801420825497,3.47,1.59,85.3,2190.0,5.5,55.0,172.0,2.73,-0.21,0.21
