pitch_type,release_speed,release_pos_x,release_pos_z,pfx_x,pfx_z,plate_x,plate_z,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,effective_speed,release_spin_rate,release_extension,release_pos_y,spin_axis,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in
CH,83.4,2.51,5.86,1.38,0.76,-0.54,1.4,-9.775818561650294,-120.99447413104716,-5.29305489618689,15.453517088497811,23.92419723280396,-23.85234474304836,3.59,1.71,83.9,1779.0,6.8,53.69,121.0,2.54,1.38,-1.38
SI,90.0,2.54,5.77,1.29,1.02,-0.41,2.23,-10.08237073341547,-130.50391835992957,-4.900495164406254,16.975803304451826,30.151407974984192,-19.604047314897365,3.07,1.4,89.8,2312.0,6.6,53.89,126.0,1.83,1.29,-1.29
FF,89.6,2.55,5.77,1.28,1.3,-0.28,1.75,-9.736195627809188,-129.8779765087536,-6.63585966651821,16.576162056949514,28.97758827702293,-16.20537038389509,2.95,1.48,89.7,2440.0,6.7,53.79,126.0,1.58,1.28,-1.28
SL,81.1,2.67,5.8,-0.47,0.43,0.69,2.88,-3.548305520812206,-118.03882819871586,-0.7338368916039899,-3.6967817355644295,22.56913688142717,-28.218014972307778,2.95,1.38,81.5,2225.0,6.6,53.92,191.0,3.03,-0.47,0.47
CH,85.4,2.47,5.52,1.25,-0.07,-0.11,1.58,-8.649443850774068,-124.0998256902188,-2.8575265897451807,14.624303536527618,25.12404907818943,-32.480340121003366,3.57,1.55,86.0,1669.0,6.7,53.75,115.0,3.2,1.25,1.25
SI,90.6,2.27,5.8,1.54,0.8,-0.03,2.13,-9.105378481816343,-131.54753420976672,-4.958868138455127,19.884061559414864,28.992917994813947,-21.93451156223401,3.57,1.55,91.0,2336.0,6.7,53.77,130.0,1.99,1.54,1.54
SL,85.3,2.42,5.6,-0.15,0.68,-2.71,0.63,-11.826883299830024,-123.67810983538884,-6.782425450060801,0.7545166909789507,23.66982719009669,-23.965282749308688,3.67,1.67,85.9,2190.0,6.8,53.71,145.0,2.47,-0.15,-0.15
CH,85.8,2.36,5.59,1.19,-0.06,-1.24,1.8,-10.997585627899053,-124.48542544772675,-2.5493865192483782,14.625606615848818,25.87227470496905,-32.42054250986307,3.63,1.57,86.3,1639.0,6.9,53.64,114.0,3.18,1.19,1.19
CH,85.8,2.42,5.63,1.2,-0.01,-0.29,0.89,-8.90781947478847,-124.68021291155485,-4.97807584040515,14.309778108309803,24.818947126973388,-31.40137500796404,3.29,1.56,86.5,1728.0,6.8,53.73,114.0,3.11,1.2,-1.2
SI,90.2,2.63,5.55,1.6,0.74,0.14,2.01,-9.647656074326468,-130.85534800944626,-4.34503654533756,20.51552116949702,30.064344600248877,-22.954148593347316,3.34,1.61,90.3,2318.0,6.7,53.78,130.0,2.1,1.6,-1.6
SL,84.0,2.51,5.6,-0.23,0.58,-0.64,1.39,-6.889437343873179,-122.10914329949826,-4.5096258267162295,-0.9236415725774962,24.36372205399627,-25.630897302304785,3.33,1.63,84.5,2208.0,6.7,53.81,166.0,2.66,-0.23,0.23
CH,86.2,2.48,5.63,1.22,0.09,-0.51,1.82,-9.643009879081156,-125.13104318912671,-2.957408218147448,14.8318564592942,27.058458052578302,-30.756308550045624,3.34,1.61,86.4,1622.0,6.7,53.77,120.0,3.01,1.22,-1.22
CH,84.8,2.49,5.63,1.35,-0.09,-1.08,0.69,-11.1175310737093,-122.98566767316422,-5.013827916585343,15.911831459022949,24.4276365308867,-32.183442729964035,3.33,1.62,85.3,1680.0,6.8,53.72,115.0,3.28,1.35,-1.35
SL,83.8,2.71,5.59,-0.15,0.68,-0.3,1.18,-6.697259512759328,-121.8205087568181,-5.1396431800493,-0.2099638855966638,23.182940441440763,-24.61066912869843,3.33,1.62,84.4,2227.0,6.7,53.84,144.0,2.57,-0.15,0.15
FF,91.3,2.47,5.79,1.1,1.32,-0.03,2.91,-8.701613606847172,-132.4823755691453,-4.130481598432175,14.969470398095629,31.94848483866672,-15.968140720529872,3.62,1.71,91.3,2468.0,6.8,53.75,128.0,1.46,1.1,-1.1
CH,84.5,2.6,5.7,1.18,-0.03,-0.72,1.22,-10.158429975194094,-122.67181207124445,-3.994860349954206,13.951537090663024,25.050967263615973,-31.80238787160032,3.64,1.71,84.9,1634.0,6.7,53.77,119.0,3.24,1.18,-1.18
CH,84.8,2.62,5.66,1.38,0.18,0.37,0.99,-8.094712130966801,-123.15735080856734,-4.893471153733497,15.746839628761254,26.773003174363268,-29.45349502769148,3.62,1.71,85.2,1556.0,6.8,53.65,121.0,3.02,1.38,-1.38
SI,90.2,2.49,5.71,1.57,0.59,-0.36,0.88,-10.47447211888857,-130.69020202943258,-7.257471359703144,20.281470698978467,30.69608582447966,-23.842746781984875,3.58,1.75,90.1,2388.0,6.7,53.76,131.0,2.26,1.57,-1.57
SL,83.1,2.63,5.58,-0.37,0.57,-0.8,1.44,-7.160078613651984,-120.76616181770515,-4.147920412228161,-2.2808344560732388,23.18898104254099,-25.98733168308567,3.32,1.57,83.6,2228.0,6.6,53.86,178.0,2.74,-0.37,0.37
SL,78.3,2.57,5.78,-0.49,0.1,-0.25,2.22,-5.246586801499965,-114.01842675385768,-1.0319788340486244,-3.287248127996919,20.751874312605995,-31.34716965153125,3.2,1.48,79.0,2186.0,6.7,53.76,251.0,3.61,-0.49,-0.49
FF,89.4,2.5,5.78,1.23,1.38,-0.76,2.08,-10.701902974160356,-129.59637320740435,-5.946853179925272,16.201152202944247,29.96614361896379,-15.512171096323792,3.17,1.5,89.4,2476.0,6.8,53.75,134.0,1.52,1.23,1.23
FF,91.8,2.42,5.83,1.17,1.3,0.35,3.33,-7.827511794014444,-133.3360837462735,-3.207313611070411,15.741624017962216,34.00305453203266,-16.286239392212895,3.37,1.56,91.7,2511.0,6.7,53.77,131.0,1.46,1.17,-1.17
CH,87.0,2.54,5.69,1.47,0.02,0.13,1.7,-8.867603125924802,-126.23251003186849,-3.356281839532857,17.57781645225987,28.34355995130481,-31.45086608535964,3.37,1.56,87.3,1802.0,6.9,53.61,117.0,3.04,1.47,-1.47
SI,90.4,2.47,5.85,1.49,1.01,0.27,1.46,-8.703239500106175,-131.08779132964642,-7.079512415086669,19.063738963416174,31.375897672043568,-19.113160344179267,3.37,1.56,90.2,2460.0,6.7,53.82,131.0,1.83,1.49,-1.49
SI,91.5,2.42,5.81,1.64,0.57,0.76,1.15,-7.785236828185896,-132.79621179581082,-7.039039065267117,21.110098636259647,32.8001094282287,-23.963458894241743,3.35,1.57,91.4,2402.0,6.7,53.75,129.0,2.2,1.64,-1.64
CH,85.6,2.4,5.75,1.37,0.27,1.2,2.62,-5.669139488413635,-124.44768024272187,-1.6008696146340988,15.41096945913008,27.53227575178459,-29.23485800373426,3.38,1.56,86.1,1539.0,6.9,53.63,117.0,2.87,1.37,-1.37
SI,91.9,2.36,5.71,1.67,0.67,0.58,1.83,-8.197117766161233,-133.4091744258749,-5.424544100306037,21.77144595944331,30.59778624977448,-23.131214696093224,3.58,1.64,92.2,2470.0,6.7,53.76,133.0,2.06,1.67,-1.67
FF,93.4,2.41,5.78,0.88,1.29,-0.72,2.51,-10.051067956988051,-135.58064081411655,-5.487614084683554,13.0663100785358,30.51576955096824,-15.174142700949924,3.43,1.66,93.6,2374.0,6.6,53.88,129.0,1.34,0.88,-0.88
SI,92.6,2.49,5.8,1.61,0.73,0.09,1.82,-9.700266995206167,-134.354607118256,-5.922511694478116,21.680012553391794,30.135148451790656,-22.15264576905709,3.07,1.4,92.9,2420.0,6.7,53.81,133.0,1.95,1.61,-1.61
SI,92.5,2.39,5.72,1.59,0.82,-0.79,3.13,-11.648519624402455,-134.19107188680172,-2.518435635346473,21.840851289067523,31.53090420999996,-21.893099773210835,3.57,1.55,92.6,2433.0,6.7,53.76,132.0,1.88,1.59,1.59
SL,82.0,2.47,5.7,-0.41,0.34,-1.55,2.03,-8.363856289740747,-119.23309036335968,-2.393520007330285,-2.22297935613691,23.33250488864981,-28.633458090209203,3.57,1.43,82.5,2198.0,6.7,53.82,231.0,3.06,-0.41,-0.41
CH,86.6,2.46,5.81,1.12,-0.15,0.38,2.51,-7.273321378744436,-125.8960674885089,-1.3124713086264377,13.397389780822364,27.191213842344204,-33.753630695101855,3.65,1.54,86.8,1648.0,6.6,53.88,119.0,3.22,1.12,1.12
SL,83.6,2.42,5.81,-0.23,0.43,-2.29,0.42,-10.462162573309682,-121.31992865964352,-6.921680341271213,-0.3988243813512973,21.39423281727221,-26.764471570114917,3.61,1.53,84.4,2255.0,6.7,53.79,173.0,2.82,-0.23,-0.23
CH,85.5,2.5,5.7,0.92,0.11,-0.06,2.01,-7.955549585567069,-124.30184111074092,-2.653533887957167,11.09639398066575,24.00881624633804,-30.70407229477245,3.34,1.61,86.3,1532.0,6.7,53.76,119.0,3.0,0.92,-0.92
FF,93.6,2.47,5.83,1.2,1.21,-0.76,2.86,-11.032095222746952,-135.73725794232195,-4.520886667330054,17.409074309465396,32.92068523651896,-16.41917329658901,3.34,1.61,93.7,2425.0,6.8,53.74,127.0,1.43,1.2,-1.2
CH,86.5,2.49,5.77,1.48,-0.02,-0.21,1.44,-9.530696061619722,-125.57869556294212,-4.037330717433763,17.678914324054244,27.151206576096023,-31.71842037186171,3.34,1.61,86.9,1741.0,6.9,53.65,115.0,3.1,1.48,-1.48
SI,92.5,2.57,5.78,1.63,0.86,1.04,1.06,-7.495802015723682,-134.22086056575858,-8.057600918829818,21.36261443087453,31.937091392176065,-20.10758925746123,3.35,1.65,92.6,2434.0,6.7,53.78,131.0,1.84,1.63,-1.63
SI,93.1,2.49,5.59,1.71,0.66,-0.42,2.1,-11.284805310950029,-134.85210755317138,-4.5096347399660015,23.442522742515244,34.38895343953453,-23.231186662265248,3.41,1.66,93.0,2419.0,6.9,53.63,125.0,2.03,1.71,1.71
SL,86.5,2.62,5.67,-0.22,0.84,-1.29,2.63,-8.933498792599353,-125.78390992090684,-2.75925991026969,-0.6060092517145214,24.62343247604615,-22.89429125034864,3.4,1.66,87.2,2450.0,6.7,53.8,155.0,2.2,-0.22,-0.22
FF,92.4,2.41,5.81,1.17,1.19,-1.37,3.41,-12.21630465834036,-133.91033275689566,-2.831767095149147,16.82646013501972,31.08537962430952,-17.414151458553977,3.44,1.66,92.4,2506.0,6.7,53.83,123.0,1.51,1.17,1.17
CH,86.7,2.49,5.53,1.28,0.0,-0.54,1.67,-9.94193546506556,-125.77418088629857,-2.936599011256469,15.72992502041324,28.531156403073037,-31.70599315769189,3.4,1.66,86.9,1671.0,6.9,53.63,106.0,3.08,1.28,1.28
CH,87.2,2.63,5.56,1.61,-0.33,0.33,1.39,-8.933776920774207,-126.50567055081606,-3.043904434756721,19.23741058263981,29.880692870538716,-35.219169380355304,3.4,1.66,87.3,1634.0,6.9,53.61,112.0,3.39,1.61,1.61
SL,84.2,2.66,5.73,-0.28,0.57,-1.16,1.93,-8.355201094335877,-122.41501471708428,-3.576807496611123,-1.1223500311067711,24.591793515525502,-25.897324149898207,3.4,1.66,84.5,2325.0,6.6,53.9,183.0,2.65,-0.28,-0.28
FF,92.5,2.49,5.74,1.04,1.15,-1.23,3.26,-11.80853260186579,-134.1574599739435,-3.0023343197936447,15.227394603411817,30.321779772468627,-17.774220046324977,3.46,1.66,92.6,2467.0,6.6,53.85,129.0,1.54,1.04,1.04
CH,87.1,2.58,5.53,0.97,-0.36,-0.54,1.43,-9.564213636234305,-126.57502906583213,-2.982977182583616,12.315655304381378,24.99539476921085,-35.646724879014805,3.4,1.66,88.0,1559.0,6.9,53.64,107.0,3.36,0.97,0.97
FF,92.7,2.67,5.79,0.81,1.4,-0.82,2.88,-10.717776203711615,-134.38041445024874,-4.558173038625368,12.51362469289182,35.40733148482771,-14.452998618792517,3.4,1.66,92.0,2492.0,6.5,53.95,129.0,1.32,0.81,0.81
SL,83.0,2.56,5.68,-0.34,0.57,-0.77,1.89,-7.019974461921293,-120.6513847731727,-3.251821372930911,-1.8238694216775757,25.85004525678377,-26.19291289187769,3.46,1.66,83.5,2189.0,6.9,53.61,180.0,2.78,-0.34,-0.34
SI,91.5,2.7,5.59,1.51,0.39,-0.43,1.93,-11.182423368345612,-132.64935358956677,-4.142523559090519,20.250873284399447,30.24649861698244,-26.820284046546195,3.72,1.66,91.5,2513.0,6.6,53.87,122.0,2.37,1.51,-1.51
CH,85.8,2.66,5.5,1.19,0.0,0.3,1.07,-8.075243303361713,-124.72796553089928,-4.217656131081367,14.040134511790708,25.797716641941896,-31.43982749570693,3.67,1.69,86.6,1690.0,6.9,53.59,113.0,3.1,1.19,-1.19
CH,86.4,2.65,5.56,1.41,-0.04,0.74,2.28,-7.493687081279408,-125.49654471589008,-1.4225673855929246,16.493727021226956,27.36427490955043,-32.557569965126355,3.72,1.66,86.8,1688.0,6.8,53.66,109.0,3.13,1.41,-1.41
SI,91.1,2.65,5.7,1.39,0.69,0.53,3.0,-8.364870924496993,-132.3583529940221,-2.341079429025,18.20188208089544,29.50299859098394,-23.825171581077345,3.71,1.55,91.4,2342.0,6.6,53.87,127.0,2.08,1.39,-1.39
FF,91.2,2.51,5.74,1.02,1.2,0.63,3.69,-6.964271653409615,-132.6192588934708,-1.7900021325385485,13.633635421308432,32.15802316164341,-17.922703093135063,3.28,1.46,90.9,2381.0,6.5,54.04,126.0,1.57,1.02,-1.02
SI,91.3,2.53,5.67,1.47,0.62,-0.2,1.0,-10.061371974510475,-132.34975381945358,-7.149353440761884,19.537847346110244,31.101961517932093,-23.34993055733671,3.35,1.55,91.1,2431.0,6.6,53.86,128.0,2.15,1.47,-1.47
CH,85.1,2.57,5.59,0.91,-0.08,0.32,-0.06,-7.172272778010933,-123.61427900946852,-6.829997772530832,10.723145468144306,24.32842480809223,-31.78118415510143,3.37,1.48,85.9,1626.0,6.8,53.65,115.0,3.23,0.91,-0.91
SI,90.6,2.55,5.75,1.54,0.46,0.88,1.46,-7.48862588017994,-131.4916358843059,-5.692642235862557,19.53515044113995,31.53454968156081,-25.692489739900758,3.37,1.55,90.3,2428.0,6.6,53.92,134.0,2.36,1.54,-1.54
CH,87.3,2.57,5.65,1.17,-0.21,0.97,2.28,-6.326130466596626,-126.92455871736418,-1.4091508052212578,13.944734060113383,29.911061869277404,-34.35915605908155,3.76,1.78,87.5,1798.0,6.8,53.68,113.0,3.25,1.17,-1.17
FF,92.6,2.63,5.74,0.83,1.35,-0.01,2.48,-8.561944580631673,-134.37755791095958,-5.328603125043181,12.171860303434164,34.88599676541141,-14.89925655515213,3.76,1.78,91.9,2567.0,6.5,54.02,118.0,1.37,0.83,-0.83
SI,92.2,2.51,5.76,1.32,0.64,1.02,1.76,-6.664479248461549,-133.91620729901405,-5.647169386398268,17.409260118024466,32.97233730068503,-23.399635349562985,3.8,1.77,91.8,2429.0,6.4,54.06,128.0,2.08,1.32,-1.32
SI,91.8,2.5,5.77,1.27,0.75,0.85,2.21,-6.971779044777559,-133.36727741730346,-4.725915067148094,16.71476337074537,32.12444805116492,-22.367128920447858,3.2,1.53,91.8,2506.0,6.7,53.82,133.0,1.99,1.27,1.27
FF,92.8,2.6,5.83,1.01,1.12,0.62,3.31,-7.282417693838893,-134.7076032815234,-2.953367402792537,14.003955085870023,35.59894017017254,-18.278951293493293,3.4,1.56,92.1,2416.0,6.5,53.98,124.0,1.59,1.01,-1.01
SI,91.1,2.51,5.83,1.28,0.74,0.68,2.75,-7.35422615242835,-132.360308750858,-3.3642910198349045,16.688074999214496,31.398052698932624,-22.90694652712797,3.4,1.56,90.9,2354.0,6.5,54.01,129.0,2.04,1.28,-1.28
SL,84.0,2.58,5.74,-0.28,0.58,1.35,2.29,-2.3349033190539554,-122.35402480390935,-2.8356979269427924,-2.3736658556424857,22.24645888792543,-25.960222117119983,3.23,1.39,84.8,2353.0,6.6,53.95,167.0,2.62,-0.28,0.28
SI,90.8,2.49,5.83,1.27,0.67,0.37,2.24,-8.071580319102967,-131.99249127294345,-4.52644024992234,16.55594348388766,27.738287517168796,-23.508189434235867,3.35,1.46,91.3,2338.0,6.6,53.86,130.0,2.09,1.27,-1.27
SI,90.7,2.55,5.74,1.58,0.6,1.61,2.34,-5.778999821139253,-131.82649919715914,-3.8027801465680815,19.680925169979837,31.41720539892105,-24.502129263854915,3.41,1.5,90.7,2406.0,6.6,53.89,128.0,2.2,1.58,-1.58
SL,81.0,2.64,5.64,0.0,0.54,1.09,1.56,-3.487478638225117,-117.91940636841952,-3.5551192877984743,0.6575067489286452,22.04653128178223,-26.66800664026372,3.3,1.48,81.4,2161.0,6.5,53.97,125.0,2.93,0.0,0.0
CH,87.0,2.47,5.5,0.72,-0.33,0.32,1.98,-6.711868451762876,-126.45797959123146,-1.4886851064707536,9.168597133372996,28.998237070522105,-35.60606735058916,3.62,1.68,87.6,1614.0,7.0,53.5,107.0,3.38,0.72,0.72
SI,93.1,2.58,5.73,1.36,0.91,0.24,2.59,-9.041462925610002,-135.21787610647783,-4.230113831999579,18.729366100013905,31.251702344155635,-20.304375248049023,3.62,1.68,93.2,2478.0,6.6,53.89,121.0,1.75,1.36,1.36
SL,85.0,2.63,5.7,-0.13,0.65,-1.12,2.75,-8.572033760730623,-123.61286661162583,-1.9015379979806293,0.3459617464978753,24.389009572798628,-25.35006401080416,3.6,1.67,85.5,2322.0,6.6,53.86,159.0,2.51,-0.13,-0.13
SL,84.4,2.55,5.76,-0.34,0.55,-1.35,1.76,-8.418786343199807,-122.60322755234088,-4.062412319214894,-1.8392356007805613,23.71205537175073,-25.970155778340395,3.62,1.67,84.9,2341.0,6.6,53.86,193.0,2.65,-0.34,-0.34
SI,91.5,2.48,5.77,1.38,0.77,-0.64,2.54,-10.89137036461779,-132.80896330929832,-3.897453720435743,18.67344111588488,29.949094966931792,-22.35485044993917,3.64,1.67,91.7,2433.0,6.6,53.86,120.0,1.98,1.38,1.38
SL,83.2,2.52,5.75,-0.31,0.51,-1.34,2.57,-8.273358960355297,-120.97983458853643,-1.8341199940294504,-1.428496331274708,23.74578251180444,-26.986360444512517,3.6,1.67,83.6,2171.0,6.6,53.9,230.0,2.79,-0.31,-0.31
SI,91.7,2.61,5.79,1.22,0.83,1.16,2.32,-6.325775422477653,-133.22134529482133,-4.664160659665194,15.933592318563637,31.77314281240724,-21.429951418965725,3.39,1.54,91.5,2442.0,6.5,53.98,129.0,1.91,1.22,-1.22
SI,90.5,2.45,5.75,1.53,0.67,-0.34,1.21,-10.24836791747225,-131.17103825376833,-6.751968029852769,19.937072462005517,29.75012114296073,-23.12574911263533,3.23,1.53,90.3,2368.0,6.6,53.94,118.0,2.16,1.53,-1.53
SL,84.6,2.7,5.7,-0.25,0.61,-0.34,1.06,-6.606658994830481,-123.01154397752852,-5.706238803936804,-1.19082407248032,24.46653707905672,-24.98233901068564,3.32,1.53,84.9,2254.0,6.5,53.98,137.0,2.58,-0.25,0.25
SI,91.6,2.64,5.67,1.37,0.75,0.11,2.25,-9.326883996918712,-132.9236957647496,-4.334523471431846,18.261398468974768,31.045401131421936,-22.487688079058675,3.2,1.47,91.3,2460.0,6.4,54.05,124.0,2.0,1.37,-1.37
SI,90.2,2.66,5.69,1.33,0.57,0.68,2.25,-7.765015188510387,-131.07079917715632,-3.801171384346751,16.983869138485368,28.07461037775069,-24.97042369533369,3.2,1.47,90.5,2289.0,6.6,53.93,127.0,2.24,1.33,-1.33
SI,90.4,2.42,5.71,1.28,0.55,-0.31,2.48,-9.605102275316622,-131.30404671047387,-3.213065355861353,16.974883369396892,30.12006531294417,-25.33069397082397,3.4,1.66,90.5,2387.0,6.6,53.86,125.0,2.27,1.28,1.28
SI,90.1,2.46,5.71,1.01,0.71,-1.08,1.45,-10.97032621823272,-130.69294102561355,-6.137559213917132,13.82512386665014,26.708832504676632,-22.89072527621647,3.46,1.65,90.6,2333.0,6.7,53.83,126.0,2.11,1.01,1.01
SL,83.9,2.54,5.71,-0.51,0.39,-2.63,0.94,-11.014204995995728,-121.7685528890917,-5.521477268087097,-3.413194782018897,19.435707880701585,-27.445456767185465,3.48,1.65,85.1,2301.0,6.8,53.73,157.0,2.82,-0.51,-0.51
SI,91.9,2.62,5.61,1.57,0.31,0.94,2.14,-7.715172452759715,-133.46425651358425,-3.511791666343784,20.46212176274084,34.0507556809483,-27.83040552314081,3.72,1.66,91.8,2375.0,6.7,53.75,120.0,2.44,1.57,-1.57
CH,87.5,2.59,5.52,1.37,-0.02,0.58,2.31,-7.785610527137428,-127.16408416293426,-1.5107922885793634,16.544524821653887,29.139107472658665,-32.23298062450723,3.39,1.65,88.2,1786.0,7.0,53.46,112.0,3.03,1.37,-1.37
FF,92.2,2.56,5.65,1.06,1.25,0.95,5.07,-6.435241565533045,-133.95435290327308,1.723451018993452,14.197280275559072,33.10005738096211,-17.976270611120686,3.44,1.64,92.1,2487.0,6.7,53.83,125.0,1.47,1.06,-1.06
SI,91.5,2.56,5.76,1.17,0.56,0.53,1.85,-7.654458075108524,-132.88514683484513,-5.128054717895576,15.535852536602686,31.85967930186696,-24.553671150412708,3.44,1.64,91.2,2418.0,6.5,54.04,125.0,2.2,1.17,-1.17
SI,91.7,2.61,5.65,1.43,0.51,1.89,2.24,-4.90503716760632,-133.3464640004261,-3.779286456872236,18.028677607366795,33.79873238079719,-25.42861705869449,3.37,1.64,91.2,2321.0,6.5,54.04,121.0,2.24,1.43,-1.43
SL,83.7,2.67,5.67,-0.25,0.64,-0.1,2.52,-5.923190742704405,-121.7756605885865,-2.1097091892825737,-1.297965531854469,24.883364712808,-25.578147562154896,3.39,1.65,84.2,2154.0,6.7,53.81,148.0,2.62,-0.25,0.25
SI,92.8,2.52,5.69,1.35,0.59,0.19,3.02,-8.961653309612137,-134.69396287649369,-2.246808227876842,18.48557846914906,33.75599545026037,-24.710627521415965,3.76,1.78,92.7,2313.0,6.7,53.78,126.0,2.1,1.35,-1.35
FF,92.0,2.41,5.73,0.98,1.03,-0.15,4.35,-8.65927423375049,-133.63223262739373,0.1767793194092355,13.662988666657595,32.075688505902704,-20.17829472189945,3.62,1.69,92.0,2342.0,6.6,53.87,124.0,1.69,0.98,-0.98
FF,92.3,2.53,5.78,0.77,1.19,0.65,3.68,-6.4838719008108505,-134.1929575206367,-2.000302009666839,10.870116349508583,34.59906992531464,-17.722931576914554,3.76,1.78,91.9,2423.0,6.5,53.99,127.0,1.53,0.77,-0.77
FF,92.6,2.79,5.66,0.94,1.1,1.79,3.75,-4.616783554883593,-134.77843179498566,-1.4260902063532952,12.51648639070781,32.015480749594545,-18.80539215346276,3.66,1.78,92.5,2446.0,6.4,54.08,128.0,1.58,0.94,-0.94
SI,92.0,2.69,5.65,1.38,0.5,1.6,3.05,-5.80070224658277,-133.8539346649467,-1.8265662762647144,17.881175763179318,29.7204829453771,-25.989342158239037,3.64,1.77,92.2,2441.0,6.5,54.01,120.0,2.2,1.38,-1.38
SI,89.7,2.67,5.77,1.28,0.6,0.91,1.95,-7.123341529362484,-130.48199018086197,-4.763045210249474,16.13301951146483,26.750635980392584,-24.492696395508634,3.76,1.78,90.3,2319.0,6.6,53.86,133.0,2.23,1.28,-1.28
SL,83.1,2.62,5.65,-0.47,0.44,-0.68,1.98,-6.690071283250448,-120.90353099351096,-2.8072355228517027,-3.230922496994247,24.02202049998192,-27.52988012601092,3.2,1.53,83.6,2388.0,6.7,53.8,237.0,2.87,-0.47,-0.47
SI,91.3,2.6,5.67,1.63,0.75,0.47,1.19,-8.926261324381603,-132.35718965931994,-6.91197628696998,21.167419571776858,33.38952462826738,-21.87519182848948,3.32,1.48,90.9,2310.0,6.7,53.84,127.0,2.04,1.63,1.63
SL,82.3,2.51,5.77,-0.53,0.3,-0.88,1.72,-6.6938236341711175,-119.67201274627608,-3.2182381696338744,-3.758981749188262,23.525815049934007,-28.90506981058074,3.25,1.5,82.6,2322.0,6.6,53.95,197.0,3.08,-0.53,-0.53
SL,82.5,2.5,5.58,-0.02,0.73,-1.12,1.08,-8.309527284750493,-119.8307014959957,-5.159665504556525,1.5274345236925182,24.491172875530392,-24.25708533005124,3.2,1.53,83.3,2177.0,7.1,53.42,126.0,2.64,-0.02,-0.02
FF,91.4,2.58,5.77,0.77,1.32,0.07,2.8,-8.003999549138657,-132.61588040452685,-4.320473843959852,10.969512922495577,33.96016872569179,-15.951598922634636,3.4,1.56,90.9,2537.0,6.6,53.87,125.0,1.47,0.77,-0.77
FF,91.2,2.58,5.76,1.12,1.38,1.9,3.66,-4.12582873771876,-132.58981409817866,-2.1687718421667967,14.039137326665829,37.04172804429957,-15.995158162151403,3.23,1.46,90.2,2391.0,6.4,54.07,125.0,1.44,1.12,-1.12
SL,82.5,2.5,5.85,-0.42,0.59,-0.65,1.41,-6.387503450948416,-119.9365943834048,-4.703818838701567,-2.7254082733430542,24.37038322439077,-25.784033812567536,3.36,1.5,82.7,2353.0,6.6,53.91,152.0,2.78,-0.42,0.42
SI,89.7,2.59,5.78,1.48,0.57,0.04,1.85,-9.497434765805291,-130.10646043028535,-4.777583011803362,18.99013164323128,33.527240108366435,-24.79643984324488,3.37,1.48,89.2,2337.0,6.7,53.85,126.0,2.34,1.48,-1.48
SI,88.0,2.51,5.76,1.42,0.63,1.69,1.84,-4.958856752198932,-127.86901919692365,-4.549867132497831,16.528237683075474,33.62376598256756,-24.417897115975528,3.34,1.48,87.3,2265.0,6.6,53.95,122.0,2.39,1.42,-1.42
SL,83.7,2.64,5.58,-0.27,0.5,-0.78,2.44,-7.441966071800405,-121.71884270603398,-1.7738078611756365,-1.1077791723355457,25.6539902501389,-27.06994152487353,3.62,1.68,84.3,2250.0,6.9,53.65,152.0,2.78,-0.27,-0.27
SI,90.7,2.6,5.71,1.49,0.55,1.85,2.67,-5.090332487568479,-131.94358571689162,-2.8104668674826803,18.422899619439352,29.81878165735144,-25.4088797127171,3.3,1.39,91.0,2423.0,6.6,53.89,129.0,2.24,1.49,-1.49
SL,84.9,2.73,5.69,-0.25,0.69,2.06,2.69,-1.0604802234384485,-123.7921636020741,-2.144866676725711,-2.3736520322258228,23.413222928132694,-24.79959634763044,3.25,1.43,85.8,2343.0,6.6,53.87,169.0,2.44,-0.25,0.25
SI,92.2,2.62,5.65,1.42,0.7,1.51,2.94,-5.965530918544002,-134.07751975751216,-2.524947891144276,18.466546177284226,32.47030038925187,-23.44911980944801,3.28,1.41,92.4,2391.0,6.7,53.77,121.0,2.01,1.42,-1.42
SI,91.4,2.63,5.64,1.4,0.55,0.86,1.49,-7.514154709297536,-132.78893910424003,-5.714993152738503,18.19268154643922,31.737229622020763,-24.532429675575024,3.37,1.48,91.4,2340.0,6.6,53.87,124.0,2.21,1.4,-1.4
SL,83.5,2.72,5.7,-0.44,0.58,-0.2,2.75,-5.8976993742470025,-121.40467990069362,-1.4346826849445429,-2.996412556382824,26.249808901269112,-26.41284946414586,3.2,1.47,83.6,2427.0,6.6,53.89,166.0,2.72,-0.44,0.44
SI,90.7,2.66,5.66,1.68,0.7,0.73,2.12,-8.481133990485217,-131.6247826195363,-4.293090923040798,21.42785967358926,33.30777553505788,-23.30335047896564,3.11,1.39,90.3,2457.0,6.7,53.84,128.0,2.13,1.68,-1.68
SL,83.3,2.76,5.68,-0.3,0.57,-0.44,2.43,-6.815539082911735,-121.15382292112125,-2.117261418861501,-1.5499229461905868,24.45955315008565,-26.33718202710435,3.4,1.66,83.9,2421.0,6.8,53.74,173.0,2.72,-0.3,-0.3
SI,90.7,2.56,5.64,1.52,0.69,-0.44,1.84,-10.827516178807244,-131.44536721522903,-4.949550689067294,20.0586293646135,32.09920020591895,-23.19106548899642,3.41,1.65,90.6,2364.0,6.8,53.72,122.0,2.14,1.52,1.52
